,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_preiod,yr_mnth
217,2011-01-10,01_springer,2011,1,8,0,1,1,Mist,4.92,6.06,50.0,19.0,4,184,188,02_morning,2011-01
218,2011-01-10,01_springer,2011,1,9,0,1,1,Mist,5.74,6.06,50.0,17.0,2,92,94,02_morning,2011-01
219,2011-01-10,01_springer,2011,1,10,0,1,1,Mist,5.74,6.06,50.0,20.0,0,31,31,02_morning,2011-01
220,2011-01-10,01_springer,2011,1,11,0,1,1,Mist,6.56,6.82,47.0,19.0,2,28,30,02_morning,2011-01
221,2011-01-10,01_springer,2011,1,12,0,1,1,Mist,8.2,9.09,40.0,19.0,5,47,52,03_afternoon,2011-01
222,2011-01-10,01_springer,2011,1,13,0,1,1,Mist,8.2,9.09,40.0,19.0,4,50,54,03_afternoon,2011-01
223,2011-01-10,01_springer,2011,1,14,0,1,1,Mist,8.2,9.85,40.0,15.0,0,47,47,03_afternoon,2011-01
224,2011-01-10,01_springer,2011,1,15,0,1,1,Mist,8.2,9.85,40.0,15.0,2,43,45,03_afternoon,2011-01
225,2011-01-10,01_springer,2011,1,16,0,1,1,Clear,8.2,10.61,40.0,9.0,4,70,74,04_evening,2011-01
226,2011-01-10,01_springer,2011,1,17,0,1,1,Clear,8.2,11.37,40.0,7.0,4,174,178,04_evening,2011-01
227,2011-01-10,01_springer,2011,1,18,0,1,1,Clear,8.2,9.85,40.0,15.0,1,154,155,04_evening,2011-01
228,2011-01-10,01_springer,2011,1,19,0,1,1,Clear,6.56,8.33,47.0,11.0,3,92,95,04_evening,2011-01
229,2011-01-10,01_springer,2011,1,20,0,1,1,Clear,6.56,8.33,50.0,11.0,1,73,74,04_evening,2011-01
230,2011-01-10,01_springer,2011,1,21,0,1,1,Clear,5.74,6.82,59.0,13.0,1,37,38,04_evening,2011-01
231,2011-01-10,01_springer,2011,1,22,0,1,1,Clear,5.74,7.58,59.0,11.0,2,22,24,04_evening,2011-01
232,2011-01-10,01_springer,2011,1,23,0,1,1,Clear,5.74,7.58,59.0,11.0,0,18,18,05_night,2011-01
233,2011-01-11,01_springer,2011,1,0,0,2,1,Clear,5.74,8.33,59.0,7.0,2,10,12,01_early morning,2011-01
234,2011-01-11,01_springer,2011,1,1,0,2,1,Clear,5.74,7.58,59.0,11.0,0,3,3,01_early morning,2011-01
235,2011-01-11,01_springer,2011,1,2,0,2,1,Mist,6.56,7.58,55.0,13.0,0,3,3,01_early morning,2011-01
236,2011-01-11,01_springer,2011,1,5,0,2,1,Mist,6.56,9.09,55.0,9.0,0,6,6,01_early morning,2011-01
237,2011-01-11,01_springer,2011,1,6,0,2,1,Mist,6.56,9.09,55.0,9.0,0,27,27,02_morning,2011-01
238,2011-01-11,01_springer,2011,1,7,0,2,1,Mist,6.56,11.37,55.0,0.0,2,97,99,02_morning,2011-01
239,2011-01-11,01_springer,2011,1,8,0,2,1,Mist,7.38,10.61,51.0,6.0,3,214,217,02_morning,2011-01
240,2011-01-11,01_springer,2011,1,9,0,2,1,Mist,7.38,9.85,51.0,11.0,3,127,130,02_morning,2011-01
241,2011-01-11,01_springer,2011,1,10,0,2,1,Mist,8.2,10.61,51.0,11.0,3,51,54,02_morning,2011-01
242,2011-01-11,01_springer,2011,1,11,0,2,1,Mist,8.2,10.61,47.0,9.0,4,31,35,02_morning,2011-01
243,2011-01-11,01_springer,2011,1,12,0,2,1,Mist,8.2,11.37,51.0,7.0,2,55,57,03_afternoon,2011-01
244,2011-01-11,01_springer,2011,1,13,0,2,1,Mist,8.2,11.37,59.0,6.0,6,46,52,03_afternoon,2011-01
245,2011-01-11,01_springer,2011,1,14,0,2,1,Mist,8.2,11.37,59.0,6.0,3,60,63,03_afternoon,2011-01
246,2011-01-11,01_springer,2011,1,15,0,2,1,Mist,6.56,9.85,80.0,6.0,2,45,47,03_afternoon,2011-01
247,2011-01-11,01_springer,2011,1,16,0,2,1,Mist,6.56,7.58,86.0,15.0,4,72,76,04_evening,2011-01
248,2011-01-11,01_springer,2011,1,17,0,2,1,Mist,6.56,7.58,86.0,15.0,6,130,136,04_evening,2011-01
249,2011-01-11,01_springer,2011,1,18,0,2,1,Light Snow,6.56,9.09,93.0,7.0,1,94,95,04_evening,2011-01
250,2011-01-11,01_springer,2011,1,19,0,2,1,Light Snow,6.56,11.37,93.0,0.0,0,51,51,04_evening,2011-01
251,2011-01-11,01_springer,2011,1,20,0,2,1,Light Snow,6.56,7.58,93.0,13.0,0,32,32,04_evening,2011-01
252,2011-01-11,01_springer,2011,1,21,0,2,1,Light Snow,6.56,9.85,86.0,6.0,0,20,20,04_evening,2011-01
253,2011-01-11,01_springer,2011,1,22,0,2,1,Light Snow,6.56,9.09,93.0,7.0,1,28,29,04_evening,2011-01
254,2011-01-11,01_springer,2011,1,23,0,2,1,Light Snow,6.56,9.85,93.0,6.0,1,18,19,05_night,2011-01
255,2011-01-12,01_springer,2011,1,0,0,3,1,Mist,6.56,9.85,86.0,6.0,0,7,7,01_early morning,2011-01
256,2011-01-12,01_springer,2011,1,1,0,3,1,Mist,6.56,9.09,86.0,7.0,0,6,6,01_early morning,2011-01
257,2011-01-12,01_springer,2011,1,2,0,3,1,Clear,5.74,7.58,86.0,9.0,0,1,1,01_early morning,2011-01
258,2011-01-12,01_springer,2011,1,5,0,3,1,Clear,5.74,7.58,86.0,11.0,0,5,5,01_early morning,2011-01
259,2011-01-12,01_springer,2011,1,6,0,3,1,Clear,4.92,7.58,93.0,9.0,0,16,16,02_morning,2011-01
260,2011-01-12,01_springer,2011,1,7,0,3,1,Clear,5.74,7.58,69.0,9.0,0,54,54,02_morning,2011-01
261,2011-01-12,01_springer,2011,1,8,0,3,1,Clear,6.56,8.33,59.0,11.0,3,125,128,02_morning,2011-01
262,2011-01-12,01_springer,2011,1,9,0,3,1,Clear,6.56,6.82,59.0,22.0,3,78,81,02_morning,2011-01
263,2011-01-12,01_springer,2011,1,10,0,3,1,Clear,7.38,9.09,55.0,15.0,0,39,39,02_morning,2011-01
264,2011-01-12,01_springer,2011,1,11,0,3,1,Clear,8.2,9.09,51.0,26.0,3,32,35,02_morning,2011-01
265,2011-01-12,01_springer,2011,1,12,0,3,1,Clear,8.2,7.58,47.0,39.0,3,52,55,03_afternoon,2011-01
266,2011-01-12,01_springer,2011,1,13,0,3,1,Clear,9.02,9.85,44.0,24.0,0,49,49,03_afternoon,2011-01
267,2011-01-12,01_springer,2011,1,14,0,3,1,Clear,8.2,9.09,47.0,22.0,0,44,44,03_afternoon,2011-01
268,2011-01-12,01_springer,2011,1,15,0,3,1,Clear,8.2,8.33,47.0,28.0,1,48,49,03_afternoon,2011-01
269,2011-01-12,01_springer,2011,1,16,0,3,1,Clear,9.02,9.85,44.0,22.0,5,63,68,04_evening,2011-01
270,2011-01-12,01_springer,2011,1,17,0,3,1,Clear,8.2,9.09,47.0,24.0,0,139,139,04_evening,2011-01
271,2011-01-12,01_springer,2011,1,18,0,3,1,Clear,8.2,7.58,47.0,35.0,2,135,137,04_evening,2011-01
272,2011-01-12,01_springer,2011,1,19,0,3,1,Clear,7.38,7.58,47.0,28.0,1,82,83,04_evening,2011-01
273,2011-01-12,01_springer,2011,1,20,0,3,1,Clear,6.56,6.82,50.0,22.0,2,54,56,04_evening,2011-01
274,2011-01-12,01_springer,2011,1,21,0,3,1,Clear,6.56,6.82,55.0,22.0,0,57,57,04_evening,2011-01
275,2011-01-12,01_springer,2011,1,22,0,3,1,Clear,6.56,6.06,55.0,30.0,1,32,33,04_evening,2011-01
276,2011-01-12,01_springer,2011,1,23,0,3,1,Clear,5.74,5.3,59.0,28.0,1,19,20,05_night,2011-01
277,2011-01-13,01_springer,2011,1,0,0,4,1,Clear,5.74,6.06,59.0,19.0,1,6,7,01_early morning,2011-01
278,2011-01-13,01_springer,2011,1,1,0,4,1,Clear,5.74,6.06,50.0,19.0,0,2,2,01_early morning,2011-01
279,2011-01-13,01_springer,2011,1,2,0,4,1,Clear,5.74,6.06,50.0,24.0,0,2,2,01_early morning,2011-01
280,2011-01-13,01_springer,2011,1,3,0,4,1,Clear,5.74,6.06,50.0,22.0,0,3,3,01_early morning,2011-01
281,2011-01-13,01_springer,2011,1,4,0,4,1,Clear,5.74,6.06,50.0,17.0,0,4,4,01_early morning,2011-01
282,2011-01-13,01_springer,2011,1,5,0,4,1,Clear,5.74,6.06,50.0,20.0,0,3,3,01_early morning,2011-01
283,2011-01-13,01_springer,2011,1,6,0,4,1,Clear,4.92,7.58,54.0,9.0,0,28,28,02_morning,2011-01
284,2011-01-13,01_springer,2011,1,7,0,4,1,Clear,4.92,7.58,54.0,9.0,0,72,72,02_morning,2011-01
285,2011-01-13,01_springer,2011,1,8,0,4,1,Clear,5.74,6.82,50.0,13.0,5,197,202,02_morning,2011-01
286,2011-01-13,01_springer,2011,1,9,0,4,1,Clear,5.74,6.06,50.0,22.0,2,137,139,02_morning,2011-01
287,2011-01-13,01_springer,2011,1,10,0,4,1,Mist,6.56,6.82,50.0,24.0,2,36,38,02_morning,2011-01
288,2011-01-13,01_springer,2011,1,11,0,4,1,Mist,8.2,8.33,44.0,30.0,4,33,37,02_morning,2011-01
289,2011-01-13,01_springer,2011,1,12,0,4,1,Clear,8.2,8.33,44.0,28.0,3,49,52,03_afternoon,2011-01
290,2011-01-13,01_springer,2011,1,13,0,4,1,Clear,9.02,9.85,41.0,30.0,2,81,83,03_afternoon,2011-01
291,2011-01-13,01_springer,2011,1,14,0,4,1,Clear,9.02,9.85,41.0,26.0,3,39,42,03_afternoon,2011-01
292,2011-01-13,01_springer,2011,1,15,0,4,1,Clear,9.84,10.61,38.0,20.0,5,55,60,03_afternoon,2011-01
293,2011-01-13,01_springer,2011,1,16,0,4,1,Clear,9.84,10.61,38.0,24.0,2,76,78,04_evening,2011-01
294,2011-01-13,01_springer,2011,1,17,0,4,1,Clear,8.2,9.09,40.0,19.0,4,158,162,04_evening,2011-01
295,2011-01-13,01_springer,2011,1,18,0,4,1,Clear,8.2,9.09,40.0,22.0,3,141,144,04_evening,2011-01
296,2011-01-13,01_springer,2011,1,19,0,4,1,Clear,6.56,7.58,47.0,17.0,1,98,99,04_evening,2011-01
297,2011-01-13,01_springer,2011,1,20,0,4,1,Clear,6.56,7.58,47.0,15.0,0,64,64,04_evening,2011-01
298,2011-01-13,01_springer,2011,1,21,0,4,1,Clear,5.74,6.06,46.0,20.0,0,40,40,04_evening,2011-01
299,2011-01-13,01_springer,2011,1,22,0,4,1,Clear,5.74,6.06,46.0,22.0,0,30,30,04_evening,2011-01
300,2011-01-13,01_springer,2011,1,23,0,4,1,Clear,4.92,6.82,50.0,13.0,1,14,15,05_night,2011-01
301,2011-01-14,01_springer,2011,1,0,0,5,1,Clear,4.92,6.82,50.0,13.0,0,14,14,01_early morning,2011-01
302,2011-01-14,01_springer,2011,1,1,0,5,1,Clear,4.1,6.06,54.0,11.0,0,5,5,01_early morning,2011-01
303,2011-01-14,01_springer,2011,1,2,0,5,1,Clear,4.1,6.06,54.0,9.0,0,1,1,01_early morning,2011-01
304,2011-01-14,01_springer,2011,1,3,0,5,1,Clear,4.1,6.82,54.0,7.0,0,1,1,01_early morning,2011-01
305,2011-01-14,01_springer,2011,1,5,0,5,1,Clear,4.1,6.82,54.0,6.0,0,8,8,01_early morning,2011-01
306,2011-01-14,01_springer,2011,1,6,0,5,1,Clear,4.1,9.09,54.0,0.0,0,17,17,02_morning,2011-01
307,2011-01-14,01_springer,2011,1,7,0,5,1,Clear,4.1,6.06,74.0,11.0,0,70,70,02_morning,2011-01
308,2011-01-14,01_springer,2011,1,8,0,5,1,Clear,4.92,8.33,68.0,0.0,2,156,158,02_morning,2011-01
309,2011-01-14,01_springer,2011,1,9,0,5,1,Clear,5.74,7.58,69.0,9.0,0,117,117,02_morning,2011-01
310,2011-01-14,01_springer,2011,1,10,0,5,1,Clear,7.38,9.09,55.0,13.0,4,40,44,02_morning,2011-01
311,2011-01-14,01_springer,2011,1,11,0,5,1,Clear,7.38,8.33,51.0,19.0,6,47,53,02_morning,2011-01
312,2011-01-14,01_springer,2011,1,12,0,5,1,Clear,8.2,9.85,44.0,17.0,2,59,61,03_afternoon,2011-01
313,2011-01-14,01_springer,2011,1,13,0,5,1,Clear,9.02,9.85,37.0,26.0,4,73,77,03_afternoon,2011-01
314,2011-01-14,01_springer,2011,1,14,0,5,1,Clear,9.02,10.61,41.0,19.0,5,59,64,03_afternoon,2011-01
315,2011-01-14,01_springer,2011,1,15,0,5,1,Clear,9.84,12.12,38.0,11.0,9,59,68,03_afternoon,2011-01
316,2011-01-14,01_springer,2011,1,16,0,5,1,Clear,9.02,12.12,41.0,7.0,3,87,90,04_evening,2011-01
317,2011-01-14,01_springer,2011,1,17,0,5,1,Clear,9.02,11.37,41.0,11.0,4,155,159,04_evening,2011-01
318,2011-01-14,01_springer,2011,1,18,0,5,1,Clear,8.2,12.88,47.0,0.0,5,134,139,04_evening,2011-01
319,2011-01-14,01_springer,2011,1,19,0,5,1,Clear,6.56,9.85,59.0,6.0,3,89,92,04_evening,2011-01
320,2011-01-14,01_springer,2011,1,20,0,5,1,Clear,7.38,12.12,59.0,0.0,0,68,68,04_evening,2011-01
321,2011-01-14,01_springer,2011,1,21,0,5,1,Clear,6.56,11.37,69.0,0.0,4,48,52,04_evening,2011-01
322,2011-01-14,01_springer,2011,1,22,0,5,1,Mist,6.56,11.37,69.0,0.0,2,34,36,04_evening,2011-01
323,2011-01-14,01_springer,2011,1,23,0,5,1,Mist,7.38,12.12,55.0,0.0,1,26,27,05_night,2011-01
324,2011-01-15,01_springer,2011,1,0,0,6,0,Clear,7.38,12.12,55.0,0.0,3,25,28,01_early morning,2011-01
325,2011-01-15,01_springer,2011,1,1,0,6,0,Mist,6.56,9.85,59.0,6.0,2,18,20,01_early morning,2011-01
326,2011-01-15,01_springer,2011,1,2,0,6,0,Mist,6.56,9.85,59.0,6.0,0,12,12,01_early morning,2011-01
327,2011-01-15,01_springer,2011,1,3,0,6,0,Mist,6.56,11.37,59.0,0.0,1,7,8,01_early morning,2011-01
328,2011-01-15,01_springer,2011,1,4,0,6,0,Mist,6.56,11.37,59.0,0.0,0,5,5,01_early morning,2011-01
329,2011-01-15,01_springer,2011,1,5,0,6,0,Clear,6.56,11.37,59.0,0.0,0,1,1,01_early morning,2011-01
330,2011-01-15,01_springer,2011,1,6,0,6,0,Clear,5.74,8.33,63.0,7.0,1,2,3,02_morning,2011-01
331,2011-01-15,01_springer,2011,1,7,0,6,0,Clear,5.74,10.61,63.0,0.0,1,9,10,02_morning,2011-01
332,2011-01-15,01_springer,2011,1,8,0,6,0,Clear,5.74,7.58,63.0,9.0,1,22,23,02_morning,2011-01
333,2011-01-15,01_springer,2011,1,9,0,6,0,Clear,6.56,9.09,64.0,9.0,2,31,33,02_morning,2011-01
334,2011-01-15,01_springer,2011,1,10,0,6,0,Clear,7.38,9.85,59.0,11.0,2,57,59,02_morning,2011-01
335,2011-01-15,01_springer,2011,1,11,0,6,0,Clear,8.2,9.85,55.0,15.0,18,54,72,02_morning,2011-01
336,2011-01-15,01_springer,2011,1,12,0,6,0,Clear,9.84,11.37,48.0,15.0,15,74,89,03_afternoon,2011-01
337,2011-01-15,01_springer,2011,1,13,0,6,0,Clear,11.48,12.88,38.0,20.0,21,80,101,03_afternoon,2011-01
338,2011-01-15,01_springer,2011,1,14,0,6,0,Clear,12.3,14.39,39.0,19.0,26,92,118,03_afternoon,2011-01
339,2011-01-15,01_springer,2011,1,15,0,6,0,Mist,13.12,15.91,36.0,13.0,21,108,129,03_afternoon,2011-01
340,2011-01-15,01_springer,2011,1,16,0,6,0,Mist,13.94,16.66,34.0,13.0,33,95,128,04_evening,2011-01
341,2011-01-15,01_springer,2011,1,17,0,6,0,Mist,13.12,15.15,36.0,19.0,29,54,83,04_evening,2011-01
342,2011-01-15,01_springer,2011,1,18,0,6,0,Mist,12.3,14.39,45.0,17.0,15,69,84,04_evening,2011-01
343,2011-01-15,01_springer,2011,1,19,0,6,0,Mist,13.12,15.15,39.0,17.0,14,60,74,04_evening,2011-01
344,2011-01-15,01_springer,2011,1,20,0,6,0,Mist,13.12,15.15,39.0,17.0,6,35,41,04_evening,2011-01
345,2011-01-15,01_springer,2011,1,21,0,6,0,Mist,13.12,15.15,39.0,15.0,6,51,57,04_evening,2011-01
346,2011-01-15,01_springer,2011,1,22,0,6,0,Mist,12.3,15.91,42.0,7.0,0,26,26,04_evening,2011-01
347,2011-01-15,01_springer,2011,1,23,0,6,0,Clear,12.3,14.39,45.0,19.0,5,39,44,05_night,2011-01
348,2011-01-16,01_springer,2011,1,0,0,0,0,Clear,10.66,15.15,56.0,0.0,6,33,39,01_early morning,2011-01
349,2011-01-16,01_springer,2011,1,1,0,0,0,Clear,10.66,13.63,56.0,9.0,4,19,23,01_early morning,2011-01
350,2011-01-16,01_springer,2011,1,2,0,0,0,Clear,10.66,14.39,56.0,6.0,3,13,16,01_early morning,2011-01
351,2011-01-16,01_springer,2011,1,3,0,0,0,Clear,9.02,13.63,69.0,0.0,9,6,15,01_early morning,2011-01
352,2011-01-16,01_springer,2011,1,4,0,0,0,Clear,10.66,12.88,56.0,11.0,0,1,1,01_early morning,2011-01
353,2011-01-16,01_springer,2011,1,5,0,0,0,Mist,10.66,12.88,56.0,11.0,1,1,2,01_early morning,2011-01
354,2011-01-16,01_springer,2011,1,6,0,0,0,Mist,10.66,12.88,56.0,11.0,0,1,1,02_morning,2011-01
355,2011-01-16,01_springer,2011,1,7,0,0,0,Mist,9.84,10.61,56.0,20.0,0,3,3,02_morning,2011-01
356,2011-01-16,01_springer,2011,1,8,0,0,0,Clear,9.02,10.61,55.0,19.0,0,18,18,02_morning,2011-01
357,2011-01-16,01_springer,2011,1,9,0,0,0,Clear,9.02,10.61,51.0,17.0,3,29,32,02_morning,2011-01
358,2011-01-16,01_springer,2011,1,10,0,0,0,Clear,9.02,10.61,51.0,19.0,8,71,79,02_morning,2011-01
359,2011-01-16,01_springer,2011,1,11,0,0,0,Clear,9.84,11.37,44.0,17.0,23,70,93,02_morning,2011-01
360,2011-01-16,01_springer,2011,1,12,0,0,0,Clear,9.84,10.61,41.0,19.0,29,75,104,03_afternoon,2011-01
361,2011-01-16,01_springer,2011,1,13,0,0,0,Clear,10.66,11.37,35.0,20.0,23,95,118,03_afternoon,2011-01
362,2011-01-16,01_springer,2011,1,14,0,0,0,Clear,11.48,13.63,36.0,17.0,22,69,91,03_afternoon,2011-01
363,2011-01-16,01_springer,2011,1,15,0,0,0,Clear,10.66,12.12,38.0,17.0,35,78,113,03_afternoon,2011-01
364,2011-01-16,01_springer,2011,1,16,0,0,0,Clear,9.84,11.37,38.0,15.0,22,77,99,04_evening,2011-01
365,2011-01-16,01_springer,2011,1,17,0,0,0,Clear,9.02,10.61,37.0,17.0,23,82,105,04_evening,2011-01
366,2011-01-16,01_springer,2011,1,18,0,0,0,Clear,8.2,10.61,40.0,11.0,11,56,67,04_evening,2011-01
367,2011-01-16,01_springer,2011,1,19,0,0,0,Clear,7.38,9.85,47.0,9.0,14,47,61,04_evening,2011-01
368,2011-01-16,01_springer,2011,1,20,0,0,0,Clear,7.38,9.85,47.0,11.0,7,50,57,04_evening,2011-01
369,2011-01-16,01_springer,2011,1,21,0,0,0,Clear,7.38,9.85,51.0,11.0,6,22,28,04_evening,2011-01
370,2011-01-16,01_springer,2011,1,22,0,0,0,Mist,8.2,10.61,49.0,9.0,2,19,21,04_evening,2011-01
371,2011-01-16,01_springer,2011,1,23,0,0,0,Mist,8.2,11.37,40.0,7.0,0,18,18,05_night,2011-01
372,2011-01-17,01_springer,2011,1,0,1,1,0,Mist,8.2,9.85,47.0,15.0,1,16,17,01_early morning,2011-01
373,2011-01-17,01_springer,2011,1,1,1,1,0,Mist,8.2,9.85,44.0,13.0,1,15,16,01_early morning,2011-01
374,2011-01-17,01_springer,2011,1,2,1,1,0,Mist,7.38,8.33,43.0,17.0,0,8,8,01_early morning,2011-01
375,2011-01-17,01_springer,2011,1,3,1,1,0,Mist,7.38,9.09,43.0,13.0,0,2,2,01_early morning,2011-01
376,2011-01-17,01_springer,2011,1,4,1,1,0,Mist,7.38,9.85,43.0,9.0,1,2,3,01_early morning,2011-01
377,2011-01-17,01_springer,2011,1,5,1,1,0,Mist,7.38,9.85,43.0,11.0,0,1,1,01_early morning,2011-01
378,2011-01-17,01_springer,2011,1,6,1,1,0,Mist,7.38,9.09,43.0,13.0,0,5,5,02_morning,2011-01
379,2011-01-17,01_springer,2011,1,7,1,1,0,Mist,6.56,9.09,50.0,9.0,4,9,13,02_morning,2011-01
380,2011-01-17,01_springer,2011,1,8,1,1,0,Mist,6.56,7.58,47.0,15.0,3,30,33,02_morning,2011-01
381,2011-01-17,01_springer,2011,1,9,1,1,0,Mist,6.56,7.58,47.0,15.0,8,39,47,02_morning,2011-01
382,2011-01-17,01_springer,2011,1,10,1,1,0,Mist,6.56,7.58,50.0,17.0,7,50,57,02_morning,2011-01
383,2011-01-17,01_springer,2011,1,11,1,1,0,Mist,6.56,7.58,55.0,13.0,9,55,64,02_morning,2011-01
384,2011-01-17,01_springer,2011,1,12,1,1,0,Mist,7.38,9.85,47.0,9.0,10,70,80,03_afternoon,2011-01
385,2011-01-17,01_springer,2011,1,13,1,1,0,Mist,7.38,9.85,47.0,9.0,13,80,93,03_afternoon,2011-01
386,2011-01-17,01_springer,2011,1,14,1,1,0,Mist,7.38,10.61,43.0,7.0,12,74,86,03_afternoon,2011-01
387,2011-01-17,01_springer,2011,1,15,1,1,0,Mist,8.2,10.61,47.0,11.0,21,72,93,03_afternoon,2011-01
388,2011-01-17,01_springer,2011,1,16,1,1,0,Mist,8.2,10.61,47.0,11.0,6,76,82,04_evening,2011-01
389,2011-01-17,01_springer,2011,1,17,1,1,0,Clear,8.2,9.85,51.0,13.0,4,67,71,04_evening,2011-01
390,2011-01-17,01_springer,2011,1,18,1,1,0,Mist,7.38,8.33,55.0,17.0,7,85,92,04_evening,2011-01
391,2011-01-17,01_springer,2011,1,19,1,1,0,Light Snow,7.38,9.09,59.0,13.0,2,58,60,04_evening,2011-01
392,2011-01-17,01_springer,2011,1,20,1,1,0,Light Snow,6.56,7.58,80.0,13.0,4,29,33,04_evening,2011-01
393,2011-01-17,01_springer,2011,1,21,1,1,0,Light Snow,6.56,7.58,80.0,13.0,3,24,27,04_evening,2011-01
394,2011-01-17,01_springer,2011,1,22,1,1,0,Light Snow,5.74,6.06,93.0,17.0,0,13,13,04_evening,2011-01
395,2011-01-17,01_springer,2011,1,23,1,1,0,Light Snow,6.56,6.82,86.0,19.0,1,3,4,05_night,2011-01
396,2011-01-18,01_springer,2011,1,12,0,2,1,Mist,8.2,9.09,86.0,22.0,0,3,3,03_afternoon,2011-01
397,2011-01-18,01_springer,2011,1,13,0,2,1,Mist,8.2,9.85,86.0,15.0,0,22,22,03_afternoon,2011-01
398,2011-01-18,01_springer,2011,1,14,0,2,1,Mist,9.02,11.37,80.0,11.0,2,26,28,03_afternoon,2011-01
399,2011-01-18,01_springer,2011,1,15,0,2,1,Mist,9.02,11.37,87.0,11.0,3,32,35,03_afternoon,2011-01
400,2011-01-18,01_springer,2011,1,16,0,2,1,Mist,9.02,11.37,87.0,13.0,0,61,61,04_evening,2011-01
401,2011-01-18,01_springer,2011,1,17,0,2,1,Mist,9.02,11.37,82.0,13.0,1,124,125,04_evening,2011-01
402,2011-01-18,01_springer,2011,1,18,0,2,1,Mist,9.02,11.37,80.0,11.0,1,132,133,04_evening,2011-01
403,2011-01-18,01_springer,2011,1,19,0,2,1,Mist,9.02,11.37,80.0,9.0,1,98,99,04_evening,2011-01
404,2011-01-18,01_springer,2011,1,20,0,2,1,Mist,9.02,13.63,87.0,0.0,0,83,83,04_evening,2011-01
405,2011-01-18,01_springer,2011,1,21,0,2,1,Mist,9.02,12.12,93.0,7.0,0,41,41,04_evening,2011-01
406,2011-01-18,01_springer,2011,1,22,0,2,1,Mist,9.02,12.88,93.0,6.0,0,33,33,04_evening,2011-01
407,2011-01-18,01_springer,2011,1,23,0,2,1,Mist,9.02,13.63,93.0,0.0,1,19,20,05_night,2011-01
408,2011-01-19,01_springer,2011,1,0,0,3,1,Mist,9.02,13.63,93.0,0.0,0,3,3,01_early morning,2011-01
409,2011-01-19,01_springer,2011,1,1,0,3,1,Light Snow,9.02,11.37,93.0,9.0,1,6,7,01_early morning,2011-01
410,2011-01-19,01_springer,2011,1,2,0,3,1,Light Snow,9.02,11.37,93.0,9.0,0,3,3,01_early morning,2011-01
411,2011-01-19,01_springer,2011,1,4,0,3,1,Light Snow,9.02,11.37,93.0,9.0,1,1,2,01_early morning,2011-01
412,2011-01-19,01_springer,2011,1,5,0,3,1,Mist,9.02,12.88,93.0,6.0,0,7,7,01_early morning,2011-01
413,2011-01-19,01_springer,2011,1,6,0,3,1,Mist,9.02,12.88,93.0,6.0,0,32,32,02_morning,2011-01
414,2011-01-19,01_springer,2011,1,7,0,3,1,Mist,9.84,12.88,92.0,7.0,1,89,90,02_morning,2011-01
415,2011-01-19,01_springer,2011,1,8,0,3,1,Mist,9.84,12.88,93.0,7.0,1,196,197,02_morning,2011-01
416,2011-01-19,01_springer,2011,1,9,0,3,1,Mist,9.84,12.88,93.0,7.0,2,107,109,02_morning,2011-01
417,2011-01-19,01_springer,2011,1,10,0,3,1,Mist,10.66,13.63,93.0,9.0,1,46,47,02_morning,2011-01
418,2011-01-19,01_springer,2011,1,11,0,3,1,Mist,11.48,15.15,87.0,6.0,5,47,52,02_morning,2011-01
419,2011-01-19,01_springer,2011,1,12,0,3,1,Mist,12.3,15.91,81.0,6.0,5,65,70,03_afternoon,2011-01
420,2011-01-19,01_springer,2011,1,13,0,3,1,Clear,16.4,20.46,62.0,19.0,11,67,78,03_afternoon,2011-01
421,2011-01-19,01_springer,2011,1,14,0,3,1,Clear,16.4,20.46,58.0,17.0,7,68,75,03_afternoon,2011-01
422,2011-01-19,01_springer,2011,1,15,0,3,1,Clear,16.4,20.46,54.0,19.0,4,78,82,03_afternoon,2011-01
423,2011-01-19,01_springer,2011,1,16,0,3,1,Clear,15.58,19.7,58.0,26.0,10,94,104,04_evening,2011-01
424,2011-01-19,01_springer,2011,1,17,0,3,1,Clear,14.76,16.66,57.0,22.0,7,190,197,04_evening,2011-01
425,2011-01-19,01_springer,2011,1,18,0,3,1,Clear,13.94,15.91,61.0,19.0,5,156,161,04_evening,2011-01
426,2011-01-19,01_springer,2011,1,19,0,3,1,Clear,13.12,14.39,57.0,28.0,4,108,112,04_evening,2011-01
427,2011-01-19,01_springer,2011,1,20,0,3,1,Clear,13.12,15.15,49.0,20.0,2,74,76,04_evening,2011-01
428,2011-01-19,01_springer,2011,1,21,0,3,1,Clear,13.12,14.39,49.0,28.0,4,55,59,04_evening,2011-01
429,2011-01-19,01_springer,2011,1,22,0,3,1,Clear,12.3,15.15,52.0,11.0,6,53,59,04_evening,2011-01
430,2011-01-19,01_springer,2011,1,23,0,3,1,Clear,12.3,13.63,52.0,31.0,1,27,28,05_night,2011-01
431,2011-01-20,01_springer,2011,1,0,0,4,1,Clear,10.66,11.37,56.0,26.0,5,8,13,01_early morning,2011-01
432,2011-01-20,01_springer,2011,1,1,0,4,1,Clear,10.66,13.63,56.0,0.0,2,3,5,01_early morning,2011-01
433,2011-01-20,01_springer,2011,1,2,0,4,1,Clear,10.66,13.63,56.0,0.0,0,2,2,01_early morning,2011-01
434,2011-01-20,01_springer,2011,1,3,0,4,1,Clear,10.66,12.88,56.0,11.0,0,1,1,01_early morning,2011-01
